"HHID","TIME","PASTA","EXPOS","AGE","INCOME","AREA"
"6866",344,6,1.9423214454083,0,23.2185255817603,53266.9984807884,1
"6867",344,7,2.84093579367096,2,23.2185255817603,53266.9984807884,1
"6868",344,8,2.10480122741946,0,23.2185255817603,53266.9984807884,1
"6869",344,9,3.44121345838347,1,23.2185255817603,53266.9984807884,1
"6870",344,10,2.83342341826762,1,23.2185255817603,53266.9984807884,1
"6871",344,11,0.293986046705342,0,23.2185255817603,53266.9984807884,1
"6872",344,12,2.63762993607212,0,23.2185255817603,53266.9984807884,1
"6873",344,13,0.515862127963645,0,23.2185255817603,53266.9984807884,1
"6874",344,14,1.80677677338241,0,23.2185255817603,53266.9984807884,1
"6875",344,15,1.69373149810742,1,23.2185255817603,53266.9984807884,1
"6876",344,16,2.63907790176675,1,23.2185255817603,53266.9984807884,1
"6877",344,17,1.82759168531054,0,23.2185255817603,53266.9984807884,1
"6878",344,18,2.81970451997497,1,23.2185255817603,53266.9984807884,1
"6879",344,19,1.24947419062244,0,23.2185255817603,53266.9984807884,1
"6880",344,20,2.17480722063631,1,23.2185255817603,53266.9984807884,1
"6881",345,1,0.138627840338788,0,48.1261369253043,24594.4145108963,4
"6882",345,2,0.882304316194705,0,48.1261369253043,24594.4145108963,4
"6883",345,3,1.63216051338912,0,48.1261369253043,24594.4145108963,4
"6884",345,4,2.07762550648308,0,48.1261369253043,24594.4145108963,4
"6885",345,5,0.495305787853793,0,48.1261369253043,24594.4145108963,4
"6886",345,6,1.80246829047271,0,48.1261369253043,24594.4145108963,4
"6887",345,7,1.82160501766717,1,48.1261369253043,24594.4145108963,4
"6888",345,8,2.30751275869595,0,48.1261369253043,24594.4145108963,4
"6889",345,9,2.20500890078025,2,48.1261369253043,24594.4145108963,4
"6890",345,10,2.19521530268156,0,48.1261369253043,24594.4145108963,4
"6891",345,11,1.8140874516973,2,48.1261369253043,24594.4145108963,4
"6892",345,12,2.67704643360048,0,48.1261369253043,24594.4145108963,4
"6893",345,13,1.14438517861573,0,48.1261369253043,24594.4145108963,4
"6894",345,14,1.18626311758766,0,48.1261369253043,24594.4145108963,4
"6895",345,15,2.07372640436231,1,48.1261369253043,24594.4145108963,4
"6896",345,16,0.112117847587307,0,48.1261369253043,24594.4145108963,4
"6897",345,17,2.37001958993068,0,48.1261369253043,24594.4145108963,4
"6898",345,18,4.0671176600973,2,48.1261369253043,24594.4145108963,4
"6899",345,19,1.90167315166566,0,48.1261369253043,24594.4145108963,4
"6900",345,20,2.31506314412289,1,48.1261369253043,24594.4145108963,4
"6901",346,1,1.77144097403071,0,57.7499959836714,29202.3480721287,2
"6902",346,2,0,0,57.7499959836714,29202.3480721287,2
"6903",346,3,3.27099725768642,0,57.7499959836714,29202.3480721287,2
"6904",346,4,0.211198333014134,0,57.7499959836714,29202.3480721287,2
"6905",346,5,3.05556069030371,1,57.7499959836714,29202.3480721287,2
"6906",346,6,2.17684652366192,0,57.7499959836714,29202.3480721287,2
"6907",346,7,2.64377901206371,2,57.7499959836714,29202.3480721287,2
"6908",346,8,0.861740558919921,0,57.7499959836714,29202.3480721287,2
"6909",346,9,1.97444682126724,0,57.7499959836714,29202.3480721287,2
"6910",346,10,1.37764615783379,1,57.7499959836714,29202.3480721287,2
"6911",346,11,0.832826376171872,0,57.7499959836714,29202.3480721287,2
"6912",346,12,2.04740792343397,0,57.7499959836714,29202.3480721287,2
"6913",346,13,1.55842050187298,1,57.7499959836714,29202.3480721287,2
"6914",346,14,2.41162625099335,0,57.7499959836714,29202.3480721287,2
"6915",346,15,3.24279866032216,2,57.7499959836714,29202.3480721287,2
"6916",346,16,3.34024307166165,0,57.7499959836714,29202.3480721287,2
"6917",346,17,2.76689082326986,1,57.7499959836714,29202.3480721287,2
"6918",346,18,2.39061981285947,1,57.7499959836714,29202.3480721287,2
"6919",346,19,0.821866891551541,0,57.7499959836714,29202.3480721287,2
"6920",346,20,0,0,57.7499959836714,29202.3480721287,2
"6921",347,1,3.0288823180556,2,55.4307281093206,5277.39487940831,3
"6922",347,2,1.93952512569552,1,55.4307281093206,5277.39487940831,3
"6923",347,3,4.365597134605,1,55.4307281093206,5277.39487940831,3
"6924",347,4,2.02863250110223,0,55.4307281093206,5277.39487940831,3
"6925",347,5,3.22966892123917,1,55.4307281093206,5277.39487940831,3
"6926",347,6,2.67260573664672,1,55.4307281093206,5277.39487940831,3
"6927",347,7,2.67506677105416,1,55.4307281093206,5277.39487940831,3
"6928",347,8,2.16137930738242,0,55.4307281093206,5277.39487940831,3
"6929",347,9,2.41019940143987,0,55.4307281093206,5277.39487940831,3
"6930",347,10,2.98613291696183,0,55.4307281093206,5277.39487940831,3
"6931",347,11,2.71981071629511,0,55.4307281093206,5277.39487940831,3
"6932",347,12,0,0,55.4307281093206,5277.39487940831,3
"6933",347,13,2.8073822270715,0,55.4307281093206,5277.39487940831,3
"6934",347,14,0,0,55.4307281093206,5277.39487940831,3
"6935",347,15,3.19598801314811,3,55.4307281093206,5277.39487940831,3
"6936",347,16,2.3702530196047,0,55.4307281093206,5277.39487940831,3
"6937",347,17,1.47541125511963,1,55.4307281093206,5277.39487940831,3
"6938",347,18,2.84827683710534,2,55.4307281093206,5277.39487940831,3
"6939",347,19,0.982386594000155,0,55.4307281093206,5277.39487940831,3
"6940",347,20,0.457328850556207,0,55.4307281093206,5277.39487940831,3
"6941",348,1,1.95893062010808,0,48.0236653115135,27956.5319719108,1
"6942",348,2,1.371854763122,0,48.0236653115135,27956.5319719108,1
"6943",348,3,1.58606529970474,1,48.0236653115135,27956.5319719108,1
"6944",348,4,0.228901016569583,1,48.0236653115135,27956.5319719108,1
"6945",348,5,0.202336809738112,0,48.0236653115135,27956.5319719108,1
"6946",348,6,2.33248734950363,1,48.0236653115135,27956.5319719108,1
"6947",348,7,1.42285273780546,0,48.0236653115135,27956.5319719108,1
"6948",348,8,3.23789420064839,1,48.0236653115135,27956.5319719108,1
"6949",348,9,1.38887066657256,0,48.0236653115135,27956.5319719108,1
"6950",348,10,1.68595427150087,1,48.0236653115135,27956.5319719108,1
"6951",348,11,1.48624934218595,0,48.0236653115135,27956.5319719108,1
"6952",348,12,1.50060049415698,0,48.0236653115135,27956.5319719108,1
"6953",348,13,0.358645650099737,0,48.0236653115135,27956.5319719108,1
"6954",348,14,1.10866585312471,0,48.0236653115135,27956.5319719108,1
"6955",348,15,2.15381494884318,0,48.0236653115135,27956.5319719108,1
"6956",348,16,0.176033540937803,0,48.0236653115135,27956.5319719108,1
"6957",348,17,2.61009893896556,1,48.0236653115135,27956.5319719108,1
"6958",348,18,3.02330590026795,0,48.0236653115135,27956.5319719108,1
"6959",348,19,2.97603435654741,1,48.0236653115135,27956.5319719108,1
"6960",348,20,1.69188394985001,0,48.0236653115135,27956.5319719108,1
"6961",349,1,4.24189310619715,2,38.2008006863762,18047.7154330088,2
"6962",349,2,0,0,38.2008006863762,18047.7154330088,2
"6963",349,3,2.63711365883893,1,38.2008006863762,18047.7154330088,2
"6964",349,4,2.26346058262051,2,38.2008006863762,18047.7154330088,2
"6965",349,5,2.02024405863039,2,38.2008006863762,18047.7154330088,2
"6966",349,6,2.25694024155899,0,38.2008006863762,18047.7154330088,2
"6967",349,7,2.00646472790481,0,38.2008006863762,18047.7154330088,2
"6968",349,8,0,1,38.2008006863762,18047.7154330088,2
"6969",349,9,1.83694448256128,1,38.2008006863762,18047.7154330088,2
"6970",349,10,0.77984315767361,0,38.2008006863762,18047.7154330088,2
"6971",349,11,2.25525103874498,2,38.2008006863762,18047.7154330088,2
"6972",349,12,3.1351740269611,1,38.2008006863762,18047.7154330088,2
"6973",349,13,0.791593295396434,0,38.2008006863762,18047.7154330088,2
"6974",349,14,2.94495841609336,0,38.2008006863762,18047.7154330088,2
"6975",349,15,0.479503045879727,1,38.2008006863762,18047.7154330088,2
"6976",349,16,1.43540300401394,1,38.2008006863762,18047.7154330088,2
"6977",349,17,1.81717771971742,0,38.2008006863762,18047.7154330088,2
"6978",349,18,2.00822352712917,2,38.2008006863762,18047.7154330088,2
"6979",349,19,2.81057007915774,1,38.2008006863762,18047.7154330088,2
"6980",349,20,1.1682653562557,0,38.2008006863762,18047.7154330088,2
"6981",350,1,2.85820994642358,2,59.6567067319993,6048.91319659641,5
"6982",350,2,1.65018604585247,0,59.6567067319993,6048.91319659641,5
"6983",350,3,1.15481009849948,0,59.6567067319993,6048.91319659641,5
"6984",350,4,1.3946158534611,0,59.6567067319993,6048.91319659641,5
"6985",350,5,0.336443609185478,0,59.6567067319993,6048.91319659641,5
"6986",350,6,0.925624875044152,0,59.6567067319993,6048.91319659641,5
"6987",350,7,1.14678423497919,1,59.6567067319993,6048.91319659641,5
"6988",350,8,1.04126969868543,0,59.6567067319993,6048.91319659641,5
"6989",350,9,2.02084552772329,0,59.6567067319993,6048.91319659641,5
"6990",350,10,1.88893561679504,1,59.6567067319993,6048.91319659641,5
"6991",350,11,1.80610248184034,1,59.6567067319993,6048.91319659641,5
"6992",350,12,0,0,59.6567067319993,6048.91319659641,5
"6993",350,13,1.88706826297987,0,59.6567067319993,6048.91319659641,5
"6994",350,14,0.961810716703114,0,59.6567067319993,6048.91319659641,5
"6995",350,15,1.61496716038442,0,59.6567067319993,6048.91319659641,5
"6996",350,16,0.78304593702722,0,59.6567067319993,6048.91319659641,5
"6997",350,17,2.62757521732079,1,59.6567067319993,6048.91319659641,5
"6998",350,18,0.0979377591626922,0,59.6567067319993,6048.91319659641,5
"6999",350,19,1.29784700619056,0,59.6567067319993,6048.91319659641,5
"7000",350,20,3.25812573612131,0,59.6567067319993,6048.91319659641,5
"7001",351,1,2.41867015272054,1,36.7166283642873,7818.44435329259,2
"7002",351,2,2.25996223289777,1,36.7166283642873,7818.44435329259,2
"7003",351,3,2.37426362005969,0,36.7166283642873,7818.44435329259,2
"7004",351,4,2.45233099401544,1,36.7166283642873,7818.44435329259,2
"7005",351,5,2.81631992988293,2,36.7166283642873,7818.44435329259,2
"7006",351,6,2.1980582422867,0,36.7166283642873,7818.44435329259,2
"7007",351,7,1.94083806626096,0,36.7166283642873,7818.44435329259,2
"7008",351,8,0.247377123972218,0,36.7166283642873,7818.44435329259,2
"7009",351,9,1.88200112697497,0,36.7166283642873,7818.44435329259,2
"7010",351,10,2.36201400489414,1,36.7166283642873,7818.44435329259,2
"7011",351,11,4.26126675419254,1,36.7166283642873,7818.44435329259,2
"7012",351,12,1.27007421592418,1,36.7166283642873,7818.44435329259,2
"7013",351,13,1.87287316259904,1,36.7166283642873,7818.44435329259,2
"7014",351,14,2.66085162696207,1,36.7166283642873,7818.44435329259,2
"7015",351,15,1.63104053899337,2,36.7166283642873,7818.44435329259,2
"7016",351,16,2.6859209365819,1,36.7166283642873,7818.44435329259,2
"7017",351,17,1.14849061457592,0,36.7166283642873,7818.44435329259,2
"7018",351,18,2.76035090581508,2,36.7166283642873,7818.44435329259,2
"7019",351,19,1.21938393194992,0,36.7166283642873,7818.44435329259,2
"7020",351,20,2.24471752931767,1,36.7166283642873,7818.44435329259,2
"7021",352,1,0.825714264829856,0,61.7704884507693,64830.3722715941,4
"7022",352,2,1.28010388967003,1,61.7704884507693,64830.3722715941,4
"7023",352,3,1.91987606423405,0,61.7704884507693,64830.3722715941,4
"7024",352,4,1.58654947797312,1,61.7704884507693,64830.3722715941,4
"7025",352,5,2.0349891846494,1,61.7704884507693,64830.3722715941,4
"7026",352,6,1.41764284616669,1,61.7704884507693,64830.3722715941,4
"7027",352,7,0.507342599938539,0,61.7704884507693,64830.3722715941,4
"7028",352,8,1.47415295457321,0,61.7704884507693,64830.3722715941,4
"7029",352,9,1.15142951737967,0,61.7704884507693,64830.3722715941,4
"7030",352,10,1.90418726437875,2,61.7704884507693,64830.3722715941,4
"7031",352,11,1.63405786144732,0,61.7704884507693,64830.3722715941,4
"7032",352,12,0.5728102419938,0,61.7704884507693,64830.3722715941,4
"7033",352,13,0.621039065267643,0,61.7704884507693,64830.3722715941,4
"7034",352,14,1.14609586975601,1,61.7704884507693,64830.3722715941,4
"7035",352,15,1.33513286609179,0,61.7704884507693,64830.3722715941,4
"7036",352,16,3.10299781755374,1,61.7704884507693,64830.3722715941,4
"7037",352,17,1.09578237577336,1,61.7704884507693,64830.3722715941,4
"7038",352,18,1.96148231243917,0,61.7704884507693,64830.3722715941,4
"7039",352,19,1.27220329334106,1,61.7704884507693,64830.3722715941,4
"7040",352,20,1.76315373135741,0,61.7704884507693,64830.3722715941,4
"7041",353,1,2.09554116882318,0,48.5004264803138,27796.7417969232,3
"7042",353,2,1.81077890632129,2,48.5004264803138,27796.7417969232,3
"7043",353,3,3.2594298094293,0,48.5004264803138,27796.7417969232,3
"7044",353,4,0.16851348204272,0,48.5004264803138,27796.7417969232,3
"7045",353,5,2.20435194038503,0,48.5004264803138,27796.7417969232,3
"7046",353,6,0,0,48.5004264803138,27796.7417969232,3
"7047",353,7,1.90031577443573,0,48.5004264803138,27796.7417969232,3
"7048",353,8,0.400053677350768,0,48.5004264803138,27796.7417969232,3
"7049",353,9,2.54764975757438,1,48.5004264803138,27796.7417969232,3
"7050",353,10,1.56073047911178,0,48.5004264803138,27796.7417969232,3
"7051",353,11,0.499663639886382,0,48.5004264803138,27796.7417969232,3
"7052",353,12,1.70708209971368,1,48.5004264803138,27796.7417969232,3
"7053",353,13,2.34068480745531,0,48.5004264803138,27796.7417969232,3
"7054",353,14,2.55568605439432,2,48.5004264803138,27796.7417969232,3
"7055",353,15,1.7814473014177,0,48.5004264803138,27796.7417969232,3
"7056",353,16,1.65210181256383,1,48.5004264803138,27796.7417969232,3
"7057",353,17,2.85535060471653,2,48.5004264803138,27796.7417969232,3
"7058",353,18,2.75926664292732,0,48.5004264803138,27796.7417969232,3
"7059",353,19,1.1598106359832,1,48.5004264803138,27796.7417969232,3
"7060",353,20,2.61247995055484,0,48.5004264803138,27796.7417969232,3
"7061",354,1,2.5279603382185,0,33.0723767932504,31307.3281380722,1
"7062",354,2,3.9911678009786,1,33.0723767932504,31307.3281380722,1
"7063",354,3,1.36754254667021,1,33.0723767932504,31307.3281380722,1
"7064",354,4,1.85661858241562,0,33.0723767932504,31307.3281380722,1
"7065",354,5,2.84046688813065,0,33.0723767932504,31307.3281380722,1
"7066",354,6,1.87226938145273,0,33.0723767932504,31307.3281380722,1
"7067",354,7,1.26993010565553,0,33.0723767932504,31307.3281380722,1
"7068",354,8,0.996879698129383,0,33.0723767932504,31307.3281380722,1
"7069",354,9,1.78711061149821,1,33.0723767932504,31307.3281380722,1
"7070",354,10,0.948046698447408,0,33.0723767932504,31307.3281380722,1
"7071",354,11,0.298130281609464,1,33.0723767932504,31307.3281380722,1
"7072",354,12,2.82193128400994,0,33.0723767932504,31307.3281380722,1
"7073",354,13,0.742194741697881,2,33.0723767932504,31307.3281380722,1
"7074",354,14,1.74830264271028,0,33.0723767932504,31307.3281380722,1
"7075",354,15,0.0942951024593077,0,33.0723767932504,31307.3281380722,1
"7076",354,16,3.10074547242502,1,33.0723767932504,31307.3281380722,1
"7077",354,17,1.82058327337296,0,33.0723767932504,31307.3281380722,1
"7078",354,18,2.50962196861173,3,33.0723767932504,31307.3281380722,1
"7079",354,19,2.08100952606775,0,33.0723767932504,31307.3281380722,1
"7080",354,20,0.827688804013479,0,33.0723767932504,31307.3281380722,1
"7081",355,1,1.00266304545004,0,31.4788043480366,57130.6022667933,1
"7082",355,2,0,2,31.4788043480366,57130.6022667933,1
"7083",355,3,1.4047351955631,0,31.4788043480366,57130.6022667933,1
"7084",355,4,1.02970312199341,0,31.4788043480366,57130.6022667933,1
"7085",355,5,1.2215494728342,0,31.4788043480366,57130.6022667933,1
"7086",355,6,2.33568796855201,1,31.4788043480366,57130.6022667933,1
"7087",355,7,0.103905716536618,0,31.4788043480366,57130.6022667933,1
"7088",355,8,2.57845548222416,0,31.4788043480366,57130.6022667933,1
"7089",355,9,0.77616980274781,1,31.4788043480366,57130.6022667933,1
"7090",355,10,1.88705496918811,1,31.4788043480366,57130.6022667933,1
"7091",355,11,2.21103203080015,2,31.4788043480366,57130.6022667933,1
"7092",355,12,1.13265317479317,1,31.4788043480366,57130.6022667933,1
"7093",355,13,1.13779939322344,2,31.4788043480366,57130.6022667933,1
"7094",355,14,2.49628217464208,1,31.4788043480366,57130.6022667933,1
"7095",355,15,1.91478419122941,0,31.4788043480366,57130.6022667933,1
"7096",355,16,0.960979161275234,0,31.4788043480366,57130.6022667933,1
"7097",355,17,2.03683274324034,0,31.4788043480366,57130.6022667933,1
"7098",355,18,2.98456719799997,1,31.4788043480366,57130.6022667933,1
"7099",355,19,0.869858665066394,0,31.4788043480366,57130.6022667933,1
"7100",355,20,1.66361627812065,0,31.4788043480366,57130.6022667933,1
"7101",356,1,3.20324551815341,0,35.0482347963843,39490.2155645404,5
"7102",356,2,2.10445349891709,0,35.0482347963843,39490.2155645404,5
"7103",356,3,1.43458186427572,0,35.0482347963843,39490.2155645404,5
"7104",356,4,2.51280704541941,0,35.0482347963843,39490.2155645404,5
"7105",356,5,2.93162924964209,1,35.0482347963843,39490.2155645404,5
"7106",356,6,1.60412389164511,1,35.0482347963843,39490.2155645404,5
"7107",356,7,2.76312288476664,4,35.0482347963843,39490.2155645404,5
"7108",356,8,3.17365461197297,2,35.0482347963843,39490.2155645404,5
"7109",356,9,1.87281514232953,1,35.0482347963843,39490.2155645404,5
"7110",356,10,1.37842513239541,1,35.0482347963843,39490.2155645404,5
"7111",356,11,1.776356768523,1,35.0482347963843,39490.2155645404,5
"7112",356,12,1.41335924744773,0,35.0482347963843,39490.2155645404,5
"7113",356,13,0,0,35.0482347963843,39490.2155645404,5
"7114",356,14,1.8717338164406,0,35.0482347963843,39490.2155645404,5
"7115",356,15,1.87274366455066,0,35.0482347963843,39490.2155645404,5
"7116",356,16,1.72464466884518,1,35.0482347963843,39490.2155645404,5
"7117",356,17,2.23715129889276,0,35.0482347963843,39490.2155645404,5
"7118",356,18,3.08120740290274,1,35.0482347963843,39490.2155645404,5
"7119",356,19,3.94577566330761,0,35.0482347963843,39490.2155645404,5
"7120",356,20,1.07238749141673,0,35.0482347963843,39490.2155645404,5
"7121",357,1,2.48053397875491,0,56.8699072569143,24974.8893653726,4
"7122",357,2,3.08115825794134,3,56.8699072569143,24974.8893653726,4
"7123",357,3,4.04448017413041,3,56.8699072569143,24974.8893653726,4
"7124",357,4,0.448407407800917,0,56.8699072569143,24974.8893653726,4
"7125",357,5,1.87943336132203,1,56.8699072569143,24974.8893653726,4
"7126",357,6,2.58118856573098,1,56.8699072569143,24974.8893653726,4
"7127",357,7,0.406705278319582,0,56.8699072569143,24974.8893653726,4
"7128",357,8,1.04538395321245,0,56.8699072569143,24974.8893653726,4
"7129",357,9,0.936961115568373,0,56.8699072569143,24974.8893653726,4
"7130",357,10,0.794485238717052,0,56.8699072569143,24974.8893653726,4
"7131",357,11,0.781718823588279,0,56.8699072569143,24974.8893653726,4
"7132",357,12,0,0,56.8699072569143,24974.8893653726,4
"7133",357,13,2.25444010600677,2,56.8699072569143,24974.8893653726,4
"7134",357,14,2.57764697063431,1,56.8699072569143,24974.8893653726,4
"7135",357,15,2.25106683191791,1,56.8699072569143,24974.8893653726,4
"7136",357,16,1.4657854623677,0,56.8699072569143,24974.8893653726,4
"7137",357,17,3.57249797241993,1,56.8699072569143,24974.8893653726,4
"7138",357,18,2.63712941871411,0,56.8699072569143,24974.8893653726,4
"7139",357,19,1.59385627352002,0,56.8699072569143,24974.8893653726,4
"7140",357,20,0.0912611824767744,0,56.8699072569143,24974.8893653726,4
"7141",358,1,2.11155942360141,0,52.1390675874427,18780.0296646613,4
"7142",358,2,1.66966601772332,0,52.1390675874427,18780.0296646613,4
"7143",358,3,2.25456960363019,1,52.1390675874427,18780.0296646613,4
"7144",358,4,2.14848005742886,1,52.1390675874427,18780.0296646613,4
"7145",358,5,1.09976571712848,1,52.1390675874427,18780.0296646613,4
"7146",358,6,1.52539850490524,0,52.1390675874427,18780.0296646613,4
"7147",358,7,2.33762853816642,1,52.1390675874427,18780.0296646613,4
"7148",358,8,2.03102845411672,0,52.1390675874427,18780.0296646613,4
"7149",358,9,1.96782407501873,0,52.1390675874427,18780.0296646613,4
"7150",358,10,1.48911108604038,0,52.1390675874427,18780.0296646613,4
"7151",358,11,2.61471611567757,0,52.1390675874427,18780.0296646613,4
"7152",358,12,3.78879923877064,1,52.1390675874427,18780.0296646613,4
"7153",358,13,0.686821243361488,0,52.1390675874427,18780.0296646613,4
"7154",358,14,1.46794800022892,1,52.1390675874427,18780.0296646613,4
"7155",358,15,1.61903579477769,0,52.1390675874427,18780.0296646613,4
"7156",358,16,2.47278015015261,0,52.1390675874427,18780.0296646613,4
"7157",358,17,3.04875587165951,0,52.1390675874427,18780.0296646613,4
"7158",358,18,1.25051928631565,0,52.1390675874427,18780.0296646613,4
"7159",358,19,0.594066854591496,1,52.1390675874427,18780.0296646613,4
"7160",358,20,3.09180145930697,0,52.1390675874427,18780.0296646613,4
"7161",359,1,1.43636319532824,0,54.209884643089,31318.3457968258,1
"7162",359,2,1.87771489395264,1,54.209884643089,31318.3457968258,1
"7163",359,3,0.392115331394061,0,54.209884643089,31318.3457968258,1
"7164",359,4,1.2552053286914,1,54.209884643089,31318.3457968258,1
"7165",359,5,0.5298303008946,0,54.209884643089,31318.3457968258,1
"7166",359,6,2.74821001812797,0,54.209884643089,31318.3457968258,1
"7167",359,7,1.84834461402285,0,54.209884643089,31318.3457968258,1
"7168",359,8,0.886582047196034,0,54.209884643089,31318.3457968258,1
"7169",359,9,2.4883773008141,0,54.209884643089,31318.3457968258,1
"7170",359,10,2.15247114386032,1,54.209884643089,31318.3457968258,1
"7171",359,11,1.86835846820347,0,54.209884643089,31318.3457968258,1
"7172",359,12,3.55993070445194,0,54.209884643089,31318.3457968258,1
"7173",359,13,0.754413579370857,0,54.209884643089,31318.3457968258,1
"7174",359,14,0.714399488190077,0,54.209884643089,31318.3457968258,1
"7175",359,15,0.0975759941452237,0,54.209884643089,31318.3457968258,1
"7176",359,16,1.0190870884942,0,54.209884643089,31318.3457968258,1
"7177",359,17,1.4192499224085,0,54.209884643089,31318.3457968258,1
"7178",359,18,1.9993908213568,1,54.209884643089,31318.3457968258,1
"7179",359,19,2.17430562592501,0,54.209884643089,31318.3457968258,1
"7180",359,20,4.40393593913553,5,54.209884643089,31318.3457968258,1
"7181",360,1,3.12954929253321,1,29.8136058743112,25028.0180383486,2
"7182",360,2,2.73522178213565,1,29.8136058743112,25028.0180383486,2
"7183",360,3,2.32146332176282,0,29.8136058743112,25028.0180383486,2
"7184",360,4,5.44868061079715,2,29.8136058743112,25028.0180383486,2
"7185",360,5,2.23945994335908,1,29.8136058743112,25028.0180383486,2
"7186",360,6,0.312833216784995,1,29.8136058743112,25028.0180383486,2
"7187",360,7,1.91525229477933,0,29.8136058743112,25028.0180383486,2
"7188",360,8,1.7248617638201,0,29.8136058743112,25028.0180383486,2
"7189",360,9,2.45775912242343,0,29.8136058743112,25028.0180383486,2
"7190",360,10,0.933549297782181,0,29.8136058743112,25028.0180383486,2
"7191",360,11,2.95705952745427,0,29.8136058743112,25028.0180383486,2
"7192",360,12,1.65037439815444,0,29.8136058743112,25028.0180383486,2
"7193",360,13,2.1239362322856,0,29.8136058743112,25028.0180383486,2
"7194",360,14,0.26153357451083,0,29.8136058743112,25028.0180383486,2
"7195",360,15,2.53830865710476,1,29.8136058743112,25028.0180383486,2
"7196",360,16,1.93687496584984,1,29.8136058743112,25028.0180383486,2
"7197",360,17,1.72065029065643,1,29.8136058743112,25028.0180383486,2
"7198",360,18,1.79074450549783,0,29.8136058743112,25028.0180383486,2
"7199",360,19,1.46137540389791,0,29.8136058743112,25028.0180383486,2
"7200",360,20,3.55874372698371,0,29.8136058743112,25028.0180383486,2
"7201",361,1,1.92928568527904,0,60.4638328801375,5970.32494792522,1
"7202",361,2,0.788318731131438,0,60.4638328801375,5970.32494792522,1
"7203",361,3,2.08640229293188,1,60.4638328801375,5970.32494792522,1
"7204",361,4,1.666339446509,1,60.4638328801375,5970.32494792522,1
"7205",361,5,1.67220233571925,0,60.4638328801375,5970.32494792522,1
"7206",361,6,2.73601428444547,0,60.4638328801375,5970.32494792522,1
"7207",361,7,2.60664628090318,0,60.4638328801375,5970.32494792522,1
"7208",361,8,2.75562031719043,1,60.4638328801375,5970.32494792522,1
"7209",361,9,0.482019346267087,0,60.4638328801375,5970.32494792522,1
"7210",361,10,0.133022327237033,0,60.4638328801375,5970.32494792522,1
"7211",361,11,1.47004776691188,0,60.4638328801375,5970.32494792522,1
"7212",361,12,2.8782550332716,0,60.4638328801375,5970.32494792522,1
"7213",361,13,3.33532062124954,1,60.4638328801375,5970.32494792522,1
"7214",361,14,1.17843279708142,0,60.4638328801375,5970.32494792522,1
"7215",361,15,2.83033274079873,0,60.4638328801375,5970.32494792522,1
"7216",361,16,2.96855783658102,0,60.4638328801375,5970.32494792522,1
"7217",361,17,2.87463287683246,1,60.4638328801375,5970.32494792522,1
"7218",361,18,1.00290210310158,0,60.4638328801375,5970.32494792522,1
"7219",361,19,1.55580451944629,0,60.4638328801375,5970.32494792522,1
"7220",361,20,1.37700014684575,0,60.4638328801375,5970.32494792522,1
"7221",362,1,1.96292314686572,0,64.7125561852008,11897.5796769507,3
"7222",362,2,3.3178794625397,1,64.7125561852008,11897.5796769507,3
"7223",362,3,3.01600756618735,1,64.7125561852008,11897.5796769507,3
"7224",362,4,0.217029810262147,1,64.7125561852008,11897.5796769507,3
"7225",362,5,0.478087621476832,2,64.7125561852008,11897.5796769507,3
"7226",362,6,3.43081839758955,2,64.7125561852008,11897.5796769507,3
"7227",362,7,0,1,64.7125561852008,11897.5796769507,3
"7228",362,8,3.2034715141155,0,64.7125561852008,11897.5796769507,3
"7229",362,9,1.89940549714517,1,64.7125561852008,11897.5796769507,3
"7230",362,10,0.644738391994713,0,64.7125561852008,11897.5796769507,3
"7231",362,11,1.90685274541031,0,64.7125561852008,11897.5796769507,3
"7232",362,12,4.23611540844023,2,64.7125561852008,11897.5796769507,3
"7233",362,13,1.12402256100114,0,64.7125561852008,11897.5796769507,3
"7234",362,14,1.38918399771554,1,64.7125561852008,11897.5796769507,3
"7235",362,15,0,1,64.7125561852008,11897.5796769507,3
"7236",362,16,1.92618298155604,0,64.7125561852008,11897.5796769507,3
"7237",362,17,1.94975903734438,0,64.7125561852008,11897.5796769507,3
"7238",362,18,0.186491974182524,0,64.7125561852008,11897.5796769507,3
"7239",362,19,1.7958122979154,0,64.7125561852008,11897.5796769507,3
"7240",362,20,0.550368487103198,0,64.7125561852008,11897.5796769507,3
"7241",363,1,1.37632529995205,0,42.1942429319024,38553.0854571915,2
"7242",363,2,1.61750945439161,0,42.1942429319024,38553.0854571915,2
"7243",363,3,0.194160166487511,0,42.1942429319024,38553.0854571915,2
"7244",363,4,2.00661876326943,1,42.1942429319024,38553.0854571915,2
"7245",363,5,2.38181420777659,0,42.1942429319024,38553.0854571915,2
"7246",363,6,2.18571754721364,0,42.1942429319024,38553.0854571915,2
"7247",363,7,0,0,42.1942429319024,38553.0854571915,2
"7248",363,8,0.0498731645733987,1,42.1942429319024,38553.0854571915,2
"7249",363,9,0.228230704421253,0,42.1942429319024,38553.0854571915,2
"7250",363,10,0.439849632575436,0,42.1942429319024,38553.0854571915,2
"7251",363,11,0.489181291008541,1,42.1942429319024,38553.0854571915,2
"7252",363,12,1.64979302863281,1,42.1942429319024,38553.0854571915,2
"7253",363,13,1.87961753950017,0,42.1942429319024,38553.0854571915,2
"7254",363,14,0.64817135854783,0,42.1942429319024,38553.0854571915,2
"7255",363,15,1.52608547556346,1,42.1942429319024,38553.0854571915,2
